Step,0,1,2,3,4,5,6,7
126,4.73E-10,4.02E-08,1.05237E-06,7.59987E-06,3.84782E-05,0.000169874,0.000784329,1189.197754
127,4.79E-10,4.20E-08,1.03512E-06,7.89921E-06,4.0268E-05,0.000175872,0.000800954,1022.866455
128,5.28E-10,4.10E-08,1.05647E-06,7.85985E-06,503.3238831,0.000189521,0.000922697,3012.125
129,3.83E-10,2.12E-08,8.20E-07,7.56055E-06,3.83252E-05,0.000179264,0.000888872,1127.370361
130,4.53E-10,3.90E-08,1.1824E-06,9.11059E-06,4.98168E-05,0.000235717,364.358429,1094.142212
131,5.19E-10,4.13E-08,1.04069E-06,8.2903E-06,4.45697E-05,0.000197615,0.000967247,430.7056885
132,5.20E-10,2.07E-08,7.22E-07,6.97665E-06,3.82059E-05,0.000167461,0.000813034,2555.919678
133,4.88E-10,2.05E-08,7.20E-07,6.98873E-06,3.7809E-05,0.000167654,0.000786077,1310.157471
134,4.29E-10,4.19E-08,1.02078E-06,372.8129272,3.85499E-05,0.000166956,0.000774304,1895.723389
135,5.00E-10,2.10E-08,8.33E-07,7.92692E-06,4.07805E-05,0.000182132,0.000901492,1247.8927
136,4.81E-10,2.19E-08,373.0365295,6.64042E-06,3.58068E-05,0.000157565,0.000737453,1274.703735
137,4.73E-10,2.20E-08,7.31E-07,6.28173E-06,3.22238E-05,0.000138939,0.000635602,1483.711548
138,4.74E-10,2.17E-08,6.06E-07,5.84397E-06,3.33619E-05,0.000152739,0.000785211,2405.108643
139,4.80E-10,2.07E-08,7.53E-07,6.29277E-06,3.28361E-05,0.000150743,0.000743825,1153.17688
140,5.75E-10,2.22E-08,7.34E-07,6.00124E-06,3.01957E-05,0.000136328,0.000679478,1261.221069
141,5.00E-10,2.12E-08,7.33E-07,6.31695E-06,3.40013E-05,0.000154758,0.000761534,589.6314087
142,4.81E-10,2.12E-08,6.20E-07,5.23668E-06,2.94614E-05,397.9811707,0.00072386,674.6092529
143,5.02E-10,2.23E-08,6.22E-07,5.1513E-06,2.77703E-05,0.000125752,0.000620272,784.5065918
144,4.60E-10,2.12E-08,6.25E-07,5.1859E-06,2.81486E-05,0.000124069,0.000600164,2285.444336
145,5.15E-10,2.19E-08,6.17E-07,5.45308E-06,2.96396E-05,0.000128629,781.8291626,620.4349976
146,4.83E-10,2.20E-08,6.17E-07,5.25295E-06,2.6527E-05,0.000119177,0.000561241,1156.374756
147,5.20E-10,2.16E-08,6.34E-07,4.92364E-06,2.47215E-05,0.00010602,0.000484828,1966.654175
148,4.40E-10,2.25E-08,6.21E-07,5.00103E-06,2.42841E-05,0.000104461,0.000480855,1224.550903
149,5.42E-10,2.21E-08,6.24E-07,4.87991E-06,2.47271E-05,0.000105987,0.000467894,2162.714355
150,5.42E-10,2.20E-08,6.14E-07,4.9901E-06,2.44822E-05,0.00010453,0.000468243,1695.486816
