Step,0,1,2,3,4,5,6,7
177,0.053405478,0.221327975,0.185795159,0.130488987,0.158607208,0.181606409,0.122662367,-0.034045336
178,0.117910709,0.211299076,0.141458647,0.001690435,0.027973664,0.107376902,0.118062458,0.05481717
179,0.018725386,0.381158235,0.360716424,0.139831639,0.057572896,0.013630381,-0.000746313,-0.007554208
180,-0.075172195,0.214437462,0.15895936,0.094900926,0.188451662,0.237300304,0.185021532,0.082099985
181,0.018935533,0.291246201,0.325391759,0.258507878,0.167045318,0.10485739,0.024933689,-0.105066996
182,-0.03401561,0.194492789,0.232639925,0.197933414,0.222315856,0.19840735,0.126726914,-0.027620995
183,0.04608405,0.217406662,0.185885265,0.105088578,0.113276227,0.168001225,0.144522874,-0.01306603
184,-0.041240837,0.083707412,0.151032663,0.126391558,0.154629722,0.222949719,0.209768702,0.092627122
185,-0.204399361,-0.078382875,0.049504564,0.094017256,0.253359748,0.347980678,0.38225254,0.261013211
186,0.13515236,0.280716806,0.238392988,0.152573649,0.122892724,0.061899179,0.000250333,-0.119146598
187,-0.02638049,0.138568737,0.270929341,0.229219893,0.192613158,0.146625677,0.112295109,0.014005007
188,-0.002700552,0.298266683,0.46136728,0.270807172,0.038785745,-0.058656484,-0.038319771,-0.014713877
189,-0.078796602,0.000607491,0.125348448,0.146521437,0.209280178,0.217147633,0.201736588,0.136624869
190,-0.187578286,-0.146019878,0.056599629,0.267536882,0.343147339,0.357330828,0.345825708,0.174966569
191,-0.122986128,-0.013379518,0.091963136,0.097316085,0.192978128,0.254159472,0.282424648,0.179527516
192,0.018616616,0.119443995,0.165300464,0.094370713,0.170122396,0.157876201,0.153803235,0.025417126
193,-0.188899497,-0.028509706,0.130037652,0.169886993,0.242806173,0.30205201,0.317406453,0.149602529
194,-0.095673429,-0.13763631,0.054564939,0.034605715,0.176358389,0.248161488,0.33636179,0.265863772
195,-0.087637612,-0.098808642,0.129844149,0.241140774,0.309291802,0.320495825,0.239819453,0.043655783
196,0.083480835,0.138480452,0.182771749,0.032102087,0.027763397,0.075814243,0.11109579,0.086261942
197,-0.155068505,0.024455823,0.164654849,0.223843839,0.196042999,0.207254019,0.233248877,0.13666821
198,-0.018219684,0.106102529,0.162986816,0.072099921,0.137045227,0.165676067,0.176988498,0.075580975
199,0.039026969,0.167958991,0.323457478,0.314658401,0.146229239,0.064074634,-0.02101639,-0.052121891
200,0.064165554,0.119890115,0.231769556,0.152302015,0.063941846,0.060393224,0.090986377,0.067312548
201,0.03317791,0.130779625,0.228931529,0.085997434,0.102480171,0.069074874,0.067097376,0.124858479
202,-0.102081753,0.104346048,0.244132424,0.276093924,0.177815068,0.189230027,0.16551763,0.093306574
203,-0.041542928,0.086277787,0.159279303,0.070015187,0.047355865,0.070480779,0.173053266,0.234631884
204,0.020648339,0.17641241,0.271081478,0.188671484,0.103703821,0.029792157,0.055925162,0.056742429
205,0.118298817,0.202009308,0.14976677,0.116917033,0.085549861,0.057832017,0.043798709,-0.003638972
206,-0.007681684,0.068574344,0.206129321,0.213972159,0.148919423,0.121018519,0.121576859,0.080144656
207,-0.043103047,0.129239076,0.333049085,0.347547047,0.243542226,0.155766698,0.083247304,-0.045452703
208,0.042925584,0.112398224,0.281177295,0.263556307,0.170236494,0.115973082,0.060577403,-0.010423393
209,0.023965837,0.006338402,0.171253161,0.209070187,0.142703655,0.106510701,0.149275806,0.11666527
210,0.088829067,0.203387958,0.372459289,0.232962691,0.061444434,-0.02476749,-0.043266799,0.022261937
211,-0.092334115,-0.045506206,0.243445971,0.363018834,0.228960516,0.155314596,0.200148546,0.138801206
212,0.129396373,0.267595384,0.367226753,0.096984406,-0.09065196,-0.124486167,-0.104889785,0.113802888
213,-0.103874553,-0.0962232,0.140843889,0.184861644,0.065514138,0.063201737,0.201030019,0.352963117
214,-0.050375074,-0.020331336,0.262607036,0.353519157,0.263480796,0.179883442,0.081388652,0.079949251
215,-0.117286249,-0.037451661,0.198077004,0.313477433,0.227068109,0.104565114,0.13050198,0.204861076
216,0.00164509,0.0081093,0.202566103,0.238386894,0.124704043,0.084307239,0.128048741,0.143065064
217,-0.042004254,-0.053475399,0.138551944,0.273213136,0.21111286,0.144389288,0.162755733,0.17840069
218,0.06144553,0.04901461,0.124993357,0.209203132,0.118029021,0.066098232,0.108124422,0.110464286
219,-0.042414274,-0.014967232,0.15419285,0.23579638,0.149257244,0.089639313,0.141640076,0.188821231
220,0.290335233,0.278207136,0.174495082,0.032062064,-0.082980216,-0.167911095,-0.162496442,0.106896263
221,0.064069265,0.062173847,0.097574408,0.076029843,0.016710916,-0.025401149,0.051838811,0.243725836
222,-0.084073741,-0.115889922,0.052173314,0.214718978,0.143082145,0.129674685,0.20903486,0.261816587
223,0.046302852,0.010040211,0.044271668,0.13075648,0.085612941,0.099408226,0.193611369,0.178917957
224,0.09963951,0.080053606,0.209837882,0.258563735,0.14181356,0.052276089,0.05291525,0.066103559
